招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10013)北京邮电大学,统考,(012)教育技术研究所,(081200)计算机科学与技术,全日制,(01)虚拟现实应用技术,文福安,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10013)北京邮电大学,统考,(005)人工智能学院,(0812Z2)智能科学与技术,全日制,(00)不区分研究方向,,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(809)数据结构
(10013)北京邮电大学,统考,(003)计算机学院（国家示范性软件学院）,(081200)计算机科学与技术,全日制,(00)不区分研究方向,,专业：117(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10019)中国农业大学,统考,(308)信息与电气工程学院,(081200)计算机科学与技术,全日制,(01)计算机软件与理论,,专业：27(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10019)中国农业大学,统考,(308)信息与电气工程学院,(081200)计算机科学与技术,全日制,(02)计算机应用技术,,专业：27(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10019)中国农业大学,统考,(308)信息与电气工程学院,(081200)计算机科学与技术,全日制,(03)计算机网络与信息安全,,专业：27(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(047)深圳研究生院,(081203)计算机应用技术,全日制,(00)不区分研究方向,,专业：28(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10019)中国农业大学,统考,(308)信息与电气工程学院,(081200)计算机科学与技术,全日制,(04)数据科学与智能系统,,专业：27(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(03)软硬件协同设计,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(02)系统芯片（SoC）设计方法学,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(01)微处理器结构及设计,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(04)计算机网络与分布式系统,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(05)搜索引擎与网络信息挖掘,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(06)面向新硬件新应用的系统软件,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(07)云计算与大数据,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(08)云端智能计算系统,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(09)边缘智能计算系统,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(10)无线智能与安全,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(01)软件工程与系统软件,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081201)计算机系统结构,全日制,(11)智能机器人系统,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(03)云计算与普适计算,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(05)数据库与数据挖掘,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(02)智能化软件与需求工程,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(04)编程语言与程序分析,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(06)大数据理论与应用,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(09)语言智能与知识计算,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(08)自然语言处理,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(07)人工智能与机器学习,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(13)软件理论与计算复杂性理论,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(10)网络信息处理与信息安全,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(11)计算机图形学与人机交互,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(12)生物信息学与生物计算,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(01)人工智能与媒体计算,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081202)计算机软件与理论,全日制,(14)理论计算机及其交叉,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(02)计算机视觉与医学图像分析,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(03)多媒体信息处理与网络,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(04)视觉信息处理与类脑智能,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(05)多媒体处理器设计,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(06)视音频信息处理与网络,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(07)语言计算与大数据分析,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(09)网络信息安全与保障,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(08)计算机图形学与虚拟现实技术,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
