招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10007)北京理工大学,统考,(205)信息与电子学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)信号处理导论
(10007)北京理工大学,统考,(206)自动化学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：32(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：32(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：32(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(206)自动化学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,,专业：8(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(207)计算机学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(889)计算机技术专业基础综合
(10007)北京理工大学,统考,(207)计算机学院,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,,专业：33(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(885)软件工程专业基础综合
(10007)北京理工大学,统考,(207)计算机学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(889)计算机技术专业基础综合
(10007)北京理工大学,统考,(207)计算机学院,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(889)计算机技术专业基础综合
(10007)北京理工大学,统考,(213)集成电路与电子学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：50(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(882)电路、信号与系统
(10007)北京理工大学,统考,(212)网络空间安全学院,(085412)(专业学位)网络与信息安全,全日制,(00)不区分研究方向,,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(816)网络空间安全基础综合
(10007)北京理工大学,统考,(241)医学技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(889)计算机技术专业基础综合
(10007)北京理工大学,统考,(241)医学技术学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(819)光学与电子技术基础
(10007)北京理工大学,统考,(216)生命学院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,,专业：7(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)信号理论基础
(10007)北京理工大学,统考,(213)集成电路与电子学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(887)电子科学与技术基础
(10007)北京理工大学,统考,(241)医学技术学院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)信号理论基础
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)信号处理导论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)信号处理导论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(887)电子科学与技术基础
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(202)俄语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(203)日语,(301)数学（一）,(810)自动控制理论
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085407)(专业学位)仪器仪表工程,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(818)光学精密机械基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(897)电路
(10007)北京理工大学,统考,(315)前沿交叉科学研究院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)信号理论基础
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,,专业：45(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(001)电子信息工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,,专业：45(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(891)通信原理
(10004)北京交通大学,统考,(001)电子信息工程学院,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,,专业：36(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(895)经典控制理论
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(010)软件学院,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,,专业：58(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(901)软件工程
(10004)北京交通大学,统考,(002)计算机与信息技术学院,(085412)(专业学位)网络与信息安全,全日制,(00)不区分研究方向,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(906)计算机专业基础
(10004)北京交通大学,统考,(008)理学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(876)光学
(10003)清华大学,统考,(013)精密仪器系,(085400)(专业学位)电子信息,全日制,(02)智能装备设计与制造,不区分导师,研究方向：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)控制工程基础
